logical_location,process_role,process_name,thread_name,kernel_thread_comm,python_thread_name,repeat_count,unique_step_count,sample_rows,runnable_samples,active_samples,total_cpu_delta_ms,max_cpu_delta_ms_per_sample,involuntary_ctx_switch_delta_sum,voluntary_ctx_switch_delta_sum,common_wchan,locations,reason_flags
Decode[114],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999432,30.000000000001137,22,17,futex_wait_queue_me,Decode[114],cpu_delta_active;involuntary_ctx_switch
Decode[160],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999432,29.999999999997584,22,14,futex_wait_queue_me,Decode[160],cpu_delta_active;involuntary_ctx_switch
Decode[227],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999432,19.999999999999574,22,15,futex_wait_queue_me,Decode[227],cpu_delta_active;involuntary_ctx_switch
Decode[231],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999432,19.999999999999574,20,15,futex_wait_queue_me,Decode[231],cpu_delta_active;involuntary_ctx_switch
Decode[104],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999076,19.999999999999574,29,15,futex_wait_queue_me,Decode[104],cpu_delta_active;involuntary_ctx_switch
Decode[76],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999076,29.999999999997584,29,15,futex_wait_queue_me,Decode[76],cpu_delta_active;involuntary_ctx_switch
Decode[202],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999076,29.999999999997584,22,15,futex_wait_queue_me,Decode[202],cpu_delta_active;involuntary_ctx_switch
Decode[175],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999998721,19.999999999999574,29,15,futex_wait_queue_me,Decode[175],cpu_delta_active;involuntary_ctx_switch
Decode[239],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999998366,19.999999999999574,27,15,futex_wait_queue_me,Decode[239],cpu_delta_active;involuntary_ctx_switch
Decode[209],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000001052,20.000000000003126,24,14,futex_wait_queue_me,Decode[209],cpu_delta_active;involuntary_ctx_switch
Decode[185],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000696,30.00000000000469,30,15,futex_wait_queue_me,Decode[185],cpu_delta_active;involuntary_ctx_switch
Decode[181],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000696,20.000000000003126,26,18,futex_wait_queue_me,Decode[181],cpu_delta_active;involuntary_ctx_switch
Decode[196],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000696,20.000000000003126,26,17,futex_wait_queue_me,Decode[196],cpu_delta_active;involuntary_ctx_switch
Decode[173],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000696,20.000000000003126,21,17,futex_wait_queue_me,Decode[173],cpu_delta_active;involuntary_ctx_switch
Decode[165],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000341,20.000000000003126,29,15,futex_wait_queue_me,Decode[165],cpu_delta_active;involuntary_ctx_switch
Decode[118],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000341,19.999999999999574,28,16,futex_wait_queue_me,Decode[118],cpu_delta_active;involuntary_ctx_switch
Decode[110],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000341,30.000000000001137,27,16,futex_wait_queue_me,Decode[110],cpu_delta_active;involuntary_ctx_switch
Decode[237],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000341,20.000000000003126,26,15,futex_wait_queue_me,Decode[237],cpu_delta_active;involuntary_ctx_switch
Decode[203],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000341,20.000000000003126,25,15,futex_wait_queue_me,Decode[203],cpu_delta_active;involuntary_ctx_switch
Decode[232],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000341,20.000000000003126,25,14,futex_wait_queue_me,Decode[232],cpu_delta_active;involuntary_ctx_switch
Decode[172],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000341,30.000000000001137,22,18,futex_wait_queue_me,Decode[172],cpu_delta_active;involuntary_ctx_switch
Decode[5],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000163,20.00000000000135,35,18,futex_wait_queue_me,Decode[5],cpu_delta_active;involuntary_ctx_switch
Decode[17],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000163,20.00000000000135,28,14,futex_wait_queue_me,Decode[17],cpu_delta_active;involuntary_ctx_switch
Decode[34],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000163,20.00000000000135,24,15,futex_wait_queue_me,Decode[34],cpu_delta_active;involuntary_ctx_switch
Decode[60],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,90.00000000000163,20.00000000000135,22,15,futex_wait_queue_me,Decode[60],cpu_delta_active;involuntary_ctx_switch
Decode[6],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,19.999999999999574,35,20,futex_wait_queue_me,Decode[6],cpu_delta_active;involuntary_ctx_switch
Decode[147],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,20.000000000003126,29,15,futex_wait_queue_me,Decode[147],cpu_delta_active;involuntary_ctx_switch
Decode[14],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,20.00000000000135,27,28,futex_wait_queue_me,Decode[14],cpu_delta_active;involuntary_ctx_switch
Decode[123],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,30.000000000001137,25,16,futex_wait_queue_me,Decode[123],cpu_delta_active;involuntary_ctx_switch
Decode[126],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,30.000000000001137,24,16,futex_wait_queue_me,Decode[126],cpu_delta_active;involuntary_ctx_switch
Decode[128],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,20.000000000003126,24,15,futex_wait_queue_me,Decode[128],cpu_delta_active;involuntary_ctx_switch
Decode[144],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,20.000000000003126,24,15,futex_wait_queue_me,Decode[144],cpu_delta_active;involuntary_ctx_switch
Decode[174],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,20.000000000003126,24,14,futex_wait_queue_me,Decode[174],cpu_delta_active;involuntary_ctx_switch
Decode[26],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,20.00000000000135,24,15,futex_wait_queue_me,Decode[26],cpu_delta_active;involuntary_ctx_switch
Decode[24],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,19.999999999999574,22,15,futex_wait_queue_me,Decode[24],cpu_delta_active;involuntary_ctx_switch
Decode[113],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,19.999999999999574,21,16,futex_wait_queue_me,Decode[113],cpu_delta_active;involuntary_ctx_switch
Decode[138],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,29.999999999997584,21,15,futex_wait_queue_me,Decode[138],cpu_delta_active;involuntary_ctx_switch
Decode[40],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999986,30.000000000001137,21,14,futex_wait_queue_me,Decode[40],cpu_delta_active;involuntary_ctx_switch
Decode[27],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999808,19.999999999999574,24,14,futex_wait_queue_me,Decode[27],cpu_delta_active;involuntary_ctx_switch
Decode[20],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999808,19.999999999999574,20,15,futex_wait_queue_me,Decode[20],cpu_delta_active;involuntary_ctx_switch
Decode[22],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999808,29.99999999999936,19,15,futex_wait_queue_me,Decode[22],cpu_delta_active;involuntary_ctx_switch
Decode[18],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,19.999999999999574,32,16,futex_wait_queue_me,Decode[18],cpu_delta_active;involuntary_ctx_switch
Decode[193],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,30.000000000001137,28,16,futex_wait_queue_me,Decode[193],cpu_delta_active;involuntary_ctx_switch
Decode[180],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,30.000000000001137,27,15,futex_wait_queue_me,Decode[180],cpu_delta_active;involuntary_ctx_switch
Decode[184],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,29.999999999997584,26,15,futex_wait_queue_me,Decode[184],cpu_delta_active;involuntary_ctx_switch
Decode[211],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,19.999999999999574,26,15,futex_wait_queue_me,Decode[211],cpu_delta_active;involuntary_ctx_switch
Decode[221],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,19.999999999999574,26,14,futex_wait_queue_me,Decode[221],cpu_delta_active;involuntary_ctx_switch
Decode[81],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,19.999999999999574,26,15,futex_wait_queue_me,Decode[81],cpu_delta_active;involuntary_ctx_switch
Decode[218],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,20.000000000003126,25,14,futex_wait_queue_me,Decode[218],cpu_delta_active;involuntary_ctx_switch
Decode[225],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,20.000000000003126,25,15,futex_wait_queue_me,Decode[225],cpu_delta_active;involuntary_ctx_switch
Decode[116],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,19.999999999999574,22,16,futex_wait_queue_me,Decode[116],cpu_delta_active;involuntary_ctx_switch
Decode[73],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,30.000000000001137,22,17,futex_wait_queue_me,Decode[73],cpu_delta_active;involuntary_ctx_switch
Decode[136],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.9999999999963,19.999999999999574,21,16,futex_wait_queue_me,Decode[136],cpu_delta_active;involuntary_ctx_switch
Decode[170],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999275,30.000000000001137,26,16,futex_wait_queue_me,Decode[170],cpu_delta_active;involuntary_ctx_switch
Decode[251],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999275,19.999999999999574,26,15,futex_wait_queue_me,Decode[251],cpu_delta_active;involuntary_ctx_switch
Decode[194],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999275,19.999999999999574,25,17,futex_wait_queue_me,Decode[194],cpu_delta_active;involuntary_ctx_switch
Decode[247],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999275,20.000000000003126,23,14,futex_wait_queue_me,Decode[247],cpu_delta_active;involuntary_ctx_switch
Decode[92],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,89.99999999999275,19.999999999999574,21,14,futex_wait_queue_me,Decode[92],cpu_delta_active;involuntary_ctx_switch
Decode[87],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.0000000000054,20.000000000003126,23,14,futex_wait_queue_me,Decode[87],cpu_delta_active;involuntary_ctx_switch
Decode[47],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.00000000000362,20.00000000000135,25,15,futex_wait_queue_me,Decode[47],cpu_delta_active;involuntary_ctx_switch
Decode[220],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.00000000000185,20.000000000003126,31,15,futex_wait_queue_me,Decode[220],cpu_delta_active;involuntary_ctx_switch
Decode[90],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.00000000000185,19.999999999999574,29,15,futex_wait_queue_me,Decode[90],cpu_delta_active;involuntary_ctx_switch
Decode[105],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.00000000000185,20.000000000003126,24,15,futex_wait_queue_me,Decode[105],cpu_delta_active;involuntary_ctx_switch
Decode[204],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.00000000000185,20.000000000003126,24,14,futex_wait_queue_me,Decode[204],cpu_delta_active;involuntary_ctx_switch
Decode[58],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.00000000000185,30.000000000001137,24,14,futex_wait_queue_me,Decode[58],cpu_delta_active;involuntary_ctx_switch
Decode[37],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.00000000000185,20.00000000000135,21,14,futex_wait_queue_me,Decode[37],cpu_delta_active;involuntary_ctx_switch
Decode[72],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,80.00000000000007,20.00000000000135,26,15,futex_wait_queue_me,Decode[72],cpu_delta_active;involuntary_ctx_switch
Decode[2],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,19.999999999999574,40,27,futex_wait_queue_me,Decode[2],cpu_delta_active;involuntary_ctx_switch
Decode[9],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,19.999999999999574,39,23,futex_wait_queue_me,Decode[9],cpu_delta_active;involuntary_ctx_switch
Decode[205],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,20.000000000003126,30,16,futex_wait_queue_me,Decode[205],cpu_delta_active;involuntary_ctx_switch
Decode[66],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,19.999999999999574,27,15,futex_wait_queue_me,Decode[66],cpu_delta_active;involuntary_ctx_switch
Decode[115],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,19.999999999999574,25,16,futex_wait_queue_me,Decode[115],cpu_delta_active;involuntary_ctx_switch
Decode[93],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,29.999999999997584,25,15,futex_wait_queue_me,Decode[93],cpu_delta_active;involuntary_ctx_switch
Decode[41],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,19.999999999999574,24,15,futex_wait_queue_me,Decode[41],cpu_delta_active;involuntary_ctx_switch
Decode[75],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,19.999999999999574,24,15,futex_wait_queue_me,Decode[75],cpu_delta_active;involuntary_ctx_switch
Decode[132],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,30.000000000001137,23,15,futex_wait_queue_me,Decode[132],cpu_delta_active;involuntary_ctx_switch
Decode[159],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.9999999999983,20.000000000003126,23,15,futex_wait_queue_me,Decode[159],cpu_delta_active;involuntary_ctx_switch
Decode[226],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.99999999999474,20.000000000003126,24,15,futex_wait_queue_me,Decode[226],cpu_delta_active;involuntary_ctx_switch
Decode[109],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.99999999999474,19.999999999999574,20,15,futex_wait_queue_me,Decode[109],cpu_delta_active;involuntary_ctx_switch
Decode[162],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.99999999999119,19.999999999999574,30,15,futex_wait_queue_me,Decode[162],cpu_delta_active;involuntary_ctx_switch
Decode[154],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,79.99999999999119,19.999999999999574,21,16,futex_wait_queue_me,Decode[154],cpu_delta_active;involuntary_ctx_switch
Decode[77],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,70.00000000000028,19.999999999999574,26,15,futex_wait_queue_me,Decode[77],cpu_delta_active;involuntary_ctx_switch
Decode[252],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,60.00000000000938,19.999999999999574,28,15,futex_wait_queue_me,Decode[252],cpu_delta_active;involuntary_ctx_switch
Decode[5],driver_main_process,python3,EngineCoreOutputQueueThread,python3,EngineCoreOutputQueueThread,2,1,2,0,2,20.0,10.0,0,14,do_poll.constprop.0,Decode[5],cpu_delta_active
Decode[223],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.000000000000002,10.000000000000002,0,8,ep_poll,Decode[223],cpu_delta_active
Decode[225],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.000000000000002,10.000000000000002,0,8,ep_poll,Decode[225],cpu_delta_active
Decode[230],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.000000000000002,10.000000000000002,0,8,ep_poll,Decode[230],cpu_delta_active
Decode[101],vllm_worker_or_child,VLLM::Worker_TP0,cuda-EvtHandlr,cuda-EvtHandlr,,1,1,1,0,1,10.0,10.0,0,1,do_poll.constprop.0,Decode[101],cpu_delta_active
Decode[119],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,4,ep_poll,Decode[119],cpu_delta_active
Decode[124],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,7,ep_poll,Decode[124],cpu_delta_active
Decode[13],driver_main_process,python3,EngineCoreOutputQueueThread,python3,EngineCoreOutputQueueThread,1,1,1,0,1,10.0,10.0,0,7,do_poll.constprop.0,Decode[13],cpu_delta_active
Decode[144],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,8,ep_poll,Decode[144],cpu_delta_active
Decode[171],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,1,do_poll.constprop.0,Decode[171],cpu_delta_active
Decode[17],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,7,ep_poll,Decode[17],cpu_delta_active
Decode[185],vllm_worker_or_child,VLLM::Worker_TP1,pt_nccl_watchdg,pt_nccl_watchdg,,1,1,1,0,1,10.0,10.0,0,1,futex_wait_queue_me,Decode[185],cpu_delta_active
Decode[22],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,9,ep_poll,Decode[22],cpu_delta_active
Decode[29],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,8,ep_poll,Decode[29],cpu_delta_active
Decode[32],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,9,ep_poll,Decode[32],cpu_delta_active
Decode[46],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,8,ep_poll,Decode[46],cpu_delta_active
Decode[91],vllm_worker_or_child,VLLM::Worker_TP0,pt_nccl_watchdg,pt_nccl_watchdg,,1,1,1,0,1,10.0,10.0,0,1,futex_wait_queue_me,Decode[91],cpu_delta_active
Decode[94],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,10.0,10.0,0,8,ep_poll,Decode[94],cpu_delta_active
Decode[10],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,10,ep_poll,Decode[10],cpu_delta_active
Decode[140],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,8,ep_poll,Decode[140],cpu_delta_active
Decode[176],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,8,ep_poll,Decode[176],cpu_delta_active
Decode[1],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,9,ep_poll,Decode[1],cpu_delta_active
Decode[231],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,8,ep_poll,Decode[231],cpu_delta_active
Decode[241],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,8,ep_poll,Decode[241],cpu_delta_active
Decode[65],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,8,ep_poll,Decode[65],cpu_delta_active
Decode[69],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,7,ep_poll,Decode[69],cpu_delta_active
Decode[73],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,8,ep_poll,Decode[73],cpu_delta_active
Decode[86],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,1,1,1,0,1,9.999999999999998,9.999999999999998,0,9,ep_poll,Decode[86],cpu_delta_active
